ligne,station,ordre,correspondance,latitude,longitude
RER C 2,Brétigny,40,,48.606744948948100,2.302059691582640
RER C 2,Marolles en Hurepoix,41,,48.56559386282180,2.2909244684897200
RER C 2,Bouray,42,,48.53289010324470,2.2900825138404000
RER C 2,Lardy,43,,48.52040359107000,2.254739702427520
RER C 2,Chamarande,44,,48.514245875300300,2.21551781194949
RER C 2,Étréchy,45,,48.49364457849670,2.1945817005254300
RER C 2,Étampes,46,,48.4369239376403,2.1595305875651500
RER C 2,Saint Martin d’Étampes,47,,48.42736258418360,2.145246592903120
RER C 3,Pontoise,1,,49.04664576264110,2.0951950672259700
RER C 3,Saint-Ouen l’Aumône,2,,49.04531164835030,2.105110703444510
RER C 3,Saint-Ouen l’Aumône Liesse,3,,49.033987636271500,2.128263873923670
RER C 3,Pierrelaye,4,,49.01913673984220,2.1546634856409200
RER C 3,Montigny Beauchamp,5,,49.00776771927000,2.1965029019130300
RER C 3,Franconville Le Plessis-Bouchard,6,,48.99371348038580,2.234276393996540
RER C 3,Cernay,7,,48.98500470125920,2.2574741572503100
RER C 3,Ermont Eaubonne,8,,48.98064610042600,2.272084772747630
RER C 3,Saint-Gratien,9,,48.96358968487320,2.285930718208940
RER C 3,Épinay-sur-Seine,10,,48.95456256277920,2.302305082030490
RER C 3,Gennevilliers,11,,48.93344984077210,2.307089653527020
RER C 3,Les Grésillons,12,,48.92087280435660,2.313835382457720
RER C 3,Saint-Ouen,13,METRO 14,48.9045663899011,2.3226263683342300
RER C 3,Porte de Clichy,14,"14,METRO 13, METRO 14",48.8946243340091,2.3142338462894300
RER C 3,Péreire Levallois,15,METRO 3,48.88489625515050,2.297724346480180
RER C 3,Neuilly Porte Maillot,16,"16,METRO 1, RER E",48.87793268655630,2.282976188020840
RER C 3,Avenue Foch,17,METRO 2,48.86983048899630,2.274808153642230
RER C 3,Avenue Henri Martin,18,METRO 9,48.86546235708390,2.2721593819194100
RER C 3,Boulainvilliers,19,METRO 9,48.85697199584850,2.2747933246088800
RER C 3,Avenue du Président Kennedy,20,,48.85347987411440,2.280456465295620
RER C 3,Champ de Mars,21,METRO 6,48.85645721154180,2.2898035182585
RER C 3,Pont de l’Alma,22,METRO 9,48.86266245169440,2.300989969386770
RER C 3,Invalides,23,"23,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 3,Musée d’Orsay,24,METRO 12,48.86035143402620,2.3267597744418100
RER C 3,Saint-Michel Notre Dame,25,"25,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 3,Paris Austerlitz,26,"26,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 3,Bibliothèque François Mitterrand,27,METRO 14,48.82999019989920,2.375747983215600
RER C 3,Ivry sur Seine,28,METRO 7,48.81398905200950,2.3916869716625400
RER C 3,Vitry sur Seine,29,,48.80020939834460,2.40271281718153
RER C 3,Les Ardoines,30,,48.78222618353020,2.4095902349857000
RER C 3,Choisy le Roi,31,,48.76378680955170,2.411386724936100
RER C 3,Villeneuve le Roi,32,,48.73983069943660,2.4263998204748200
RER C 3,Ablon,33,,48.7255353048612,2.4195650243879300
RER C 3,Athis Mons,34,,48.71262898747630,2.403633104908490
RER C 3,Juvisy,35,RER D,48.689764622382600,2.382846099452610
RER C 3,Savigny sur Orge,36,,48.676446656997700,2.3524814010490000
RER C 3,Épinay sur Orge,37,,48.67063926645670,2.335359426259650
RER C 3,Sainte-Geneviève des Bois,38,,48.65281140144270,2.312736251060260
RER C 3,Saint-Michel sur Orge,39,,48.63587586133940,2.3068331640148300
RER C 3,Brétigny,40,,48.606744948948100,2.302059691582640
RER C 3,La Norville,41,,48.59111919975120,2.266213853170560
RER C 3,Arpajon,42,,48.58600789080000,2.241070080902970
RER C 3,Égly,43,,48.58272468807370,2.223448833583110
RER C 3,Breuillet,44,,48.57750848943180,2.192063068770900
RER C 3,Breuillet Village,45,,48.56432890676860,2.1703772591600400
RER C 3,Saint-Chéron,46,,48.55092668030290,2.124937383537770
RER C 3,Sermaise,47,,48.5358065092437,2.069381524887470
RER C 3,Dourdan,48,,48.53373283397720,2.0087718138734400
RER C 3,Dourdan la Forêt,49,,48.53562062258460,1.995901990362830
RER C 4,Versailles Château Rive Gauche,1,,48.80021557813600,2.1290438673702600
RER C 4,Porchefontaine,2,,48.79652818117570,2.152378660253370
RER C 4,Viroflay Rive Gauche,3,,48.800718463863600,2.1713898127563800
RER C 4,Chaville Vélizy,4,,48.79972882534400,2.183684109854240
RER C 4,Meudon Val Fleury,5,,48.80749262578010,2.240883069335650
RER C 4,Issy,6,,48.8193439626066,2.257893897515080
RER C 4,Issy Val de Seine,7,,48.81423944550170,2.274489672177880
RER C 4,Pont du Garigliano,8,,48.83908975543000,2.2704582437872400
RER C 4,Javel,9,METRO 10,48.84715690155800,2.278036281995910
RER C 4,Champ de Mars,10,METRO 6,48.85645721154180,2.2898035182585
RER C 4,Pont de l’Alma,11,METRO 9,48.86266245169440,2.300989969386770
RER C 4,Invalides,12,"12,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 4,Musée d’Orsay,13,METRO 12,48.86035143402620,2.3267597744418100
RER C 4,Saint-Michel Notre Dame,14,"14,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 4,Paris Austerlitz,15,"15,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 4,Bibliothèque François Mitterrand,16,METRO 14,48.82999019989920,2.375747983215600
RER C 4,Ivry sur Seine,17,METRO 7,48.81398905200950,2.3916869716625400
RER C 4,Vitry sur Seine,18,,48.80020939834460,2.40271281718153
RER C 4,Les Ardoines,19,,48.78222618353020,2.4095902349857000
RER C 4,Choisy le Roi,20,,48.76378680955170,2.411386724936100
RER C 4,Les Saules,21,,48.74507216689390,2.4175209778964900
RER C 4,Orly Ville,22,,48.741878705678900,2.40290860736794
RER C 4,Pont de Rungis,23,METRO 14,48.72955072266280,2.3682641286195800
RER C 4,Rungis La Fraternelle,24,,48.74019544820280,2.351633198171910
RER C 4,Chemin d’Antony,25,,48.74794190188700,2.3127110135158000
RER C 4,Massy Verrières,26,RER B,48.73488814734520,2.274002404484250
RER C 4,Massy Palaiseau,27,RER B,48.724729144431600,2.257515004584040
RER C 5,Versailles Château Rive Gauche,1,,48.80021557813600,2.1290438673702600
RER C 5,Porchefontaine,2,,48.79652818117570,2.152378660253370
RER C 5,Viroflay Rive Gauche,3,,48.800718463863600,2.1713898127563800
RER C 5,Chaville Vélizy,4,,48.79972882534400,2.183684109854240
RER C 5,Meudon Val Fleury,5,,48.80749262578010,2.240883069335650
RER C 5,Issy,6,,48.8193439626066,2.257893897515080
RER C 5,Issy Val de Seine,7,,48.81423944550170,2.274489672177880
RER C 5,Pont du Garigliano,8,,48.83908975543000,2.2704582437872400
RER C 5,Javel,9,METRO 10,48.84715690155800,2.278036281995910
RER C 5,Champ de Mars,10,METRO 6,48.85645721154180,2.2898035182585
RER C 5,Pont de l’Alma,11,METRO 9,48.86266245169440,2.300989969386770
RER C 5,Invalides,12,"12,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 5,Musée d’Orsay,13,METRO 12,48.86035143402620,2.3267597744418100
RER C 5,Saint-Michel Notre Dame,14,"14,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 5,Paris Austerlitz,15,"15,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 5,Bibliothèque François Mitterrand,16,METRO 14,48.82999019989920,2.375747983215600
RER C 5,Ivry sur Seine,17,METRO 7,48.81398905200950,2.3916869716625400
RER C 5,Vitry sur Seine,18,,48.80020939834460,2.40271281718153
RER C 5,Les Ardoines,19,,48.78222618353020,2.4095902349857000
RER C 5,Choisy le Roi,20,,48.76378680955170,2.411386724936100
RER C 5,Villeneuve le Roi,21,,48.73983069943660,2.4263998204748200
RER C 5,Albon,22,,48.725604086596000,2.4194925462114000
RER C 5,Athis Mons,23,,48.71262898747630,2.403633104908490
RER C 5,Juvisy,24,RER D,48.689764622382600,2.382846099452610
RER C 5,Savigny sur Orge,25,,48.676446656997700,2.3524814010490000
RER C 5,Épinay sur Orge,26,,48.67063926645670,2.335359426259650
RER C 5,Sainte-Geneviève des Bois,27,,48.65281140144270,2.312736251060260
RER C 5,Saint-Michel sur Orge,28,,48.63587586133940,2.3068331640148300
RER C 5,Brétigny,29,,48.606744948948100,2.302059691582640
RER C 5,Marolles en Hurepoix,30,,48.56559386282180,2.2909244684897200
RER C 5,Bouray,31,,48.53289010324470,2.2900825138404000
RER C 5,Lardy,32,,48.52040359107000,2.254739702427520
RER C 5,Chamarande,33,,48.514245875300300,2.21551781194949
RER C 5,Étréchy,34,,48.49364457849670,2.1945817005254300
RER C 5,Étampes,35,,48.4369239376403,2.1595305875651500
RER C 5,Saint Martin d’Étampes,36,,48.42736258418360,2.145246592903120
RER C 6,Versailles Château Rive Gauche,1,,48.80021557813600,2.1290438673702600
RER C 6,Porchefontaine,2,,48.79652818117570,2.152378660253370
RER C 6,Viroflay Rive Gauche,3,,48.800718463863600,2.1713898127563800
RER C 6,Chaville Vélizy,4,,48.79972882534400,2.183684109854240
RER C 6,Meudon Val Fleury,5,,48.80749262578010,2.240883069335650
RER C 6,Issy,6,,48.8193439626066,2.257893897515080
RER C 6,Issy Val de Seine,7,,48.81423944550170,2.274489672177880
RER C 6,Pont du Garigliano,8,,48.83908975543000,2.2704582437872400
RER C 6,Javel,9,METRO 10,48.84715690155800,2.278036281995910
RER C 6,Champ de Mars,10,METRO 6,48.85645721154180,2.2898035182585
RER C 6,Pont de l’Alma,11,METRO 9,48.86266245169440,2.300989969386770
RER C 6,Invalides,12,"12,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 6,Musée d’Orsay,13,METRO 12,48.86035143402620,2.3267597744418100
RER C 6,Saint-Michel Notre Dame,14,"14,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 6,Paris Austerlitz,15,"15,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 6,Bibliothèque François Mitterrand,16,METRO 14,48.82999019989920,2.375747983215600
RER C 6,Ivry sur Seine,17,METRO 7,48.81398905200950,2.3916869716625400
RER C 6,Vitry sur Seine,18,,48.80020939834460,2.40271281718153
RER C 6,Les Ardoines,19,,48.78222618353020,2.4095902349857000
RER C 6,Choisy le Roi,20,,48.76378680955170,2.411386724936100
RER C 6,Villeneuve le Roi,21,,48.73983069943660,2.4263998204748200
RER C 6,Albon,22,,48.725604086596000,2.4194925462114000
RER C 6,Athis Mons,23,,48.71262898747630,2.403633104908490
RER C 6,Juvisy,24,RER D,48.689764622382600,2.382846099452610
RER C 6,Savigny sur Orge,25,,48.676446656997700,2.3524814010490000
RER C 6,Épinay sur Orge,26,,48.67063926645670,2.335359426259650
RER C 6,Sainte-Geneviève des Bois,27,,48.65281140144270,2.312736251060260
RER C 6,Saint-Michel sur Orge,28,,48.63587586133940,2.3068331640148300
RER C 6,Brétigny,29,,48.606744948948100,2.302059691582640
RER C 6,La Norville,30,,48.59111919975120,2.266213853170560
RER C 6,Arpajon,31,,48.58600789080000,2.241070080902970
RER C 6,Égly,32,,48.58272468807370,2.223448833583110
RER C 6,Breuillet,33,,48.57750848943180,2.192063068770900
RER C 6,Breuillet Village,34,,48.56432890676860,2.1703772591600400
RER C 6,Saint-Chéron,35,,48.55092668030290,2.124937383537770
RER C 6,Sermaise,36,,48.5358065092437,2.069381524887470
RER C 6,Dourdan,37,,48.53373283397720,2.0087718138734400
RER C 6,Dourdan la Forêt,38,,48.53562062258460,1.995901990362830
RER C 7,Saint Quentin en Yvelines,1,,48.787390238291600,2.044621988534180
RER C 7,Saint-Cyr,2,,48.79870763528840,2.0718470059294000
RER C 7,Versailles Chantiers,3,,48.79513817936350,2.135156224100020
RER C 7,Viroflay Rive Gauche,4,,48.800718463863600,2.1713898127563800
RER C 7,Chaville Vélizy,5,,48.79972882534400,2.183684109854240
RER C 7,Meudon Val Fleury,6,,48.80749262578010,2.240883069335650
RER C 7,Issy,7,,48.8193439626066,2.257893897515080
RER C 7,Issy Val de Seine,8,,48.81423944550170,2.274489672177880
RER C 7,Pont du Garigliano,9,,48.83908975543000,2.2704582437872400
RER C 7,Javel,10,METRO 10,48.84715690155800,2.278036281995910
RER C 7,Champ de Mars,11,METRO 6,48.85645721154180,2.2898035182585
RER C 7,Pont de l’Alma,12,METRO 9,48.86266245169440,2.300989969386770
RER C 7,Invalides,13,"13,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 7,Musée d’Orsay,14,METRO 12,48.86035143402620,2.3267597744418100
RER C 7,Saint-Michel Notre Dame,15,"15,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 7,Paris Austerlitz,16,"16,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 7,Bibliothèque François Mitterrand,17,METRO 14,48.82999019989920,2.375747983215600
RER C 7,Ivry sur Seine,18,METRO 7,48.81398905200950,2.3916869716625400
RER C 7,Vitry sur Seine,19,,48.80020939834460,2.40271281718153
RER C 7,Les Ardoines,20,,48.78222618353020,2.4095902349857000
RER C 7,Choisy le Roi,21,,48.76378680955170,2.411386724936100
RER C 7,Les Saules,22,,48.74507216689390,2.4175209778964900
RER C 7,Orly Ville,23,,48.741878705678900,2.40290860736794
RER C 7,Pont de Rungis,24,METRO 14,48.72955072266280,2.3682641286195800
RER C 7,Rungis La Fraternelle,25,,48.74019544820280,2.351633198171910
RER C 7,Chemin d’Antony,26,,48.74794190188700,2.3127110135158000
RER C 7,Massy Verrières,27,RER B,48.73488814734520,2.274002404484250
RER C 7,Massy Palaiseau,28,RER B,48.724729144431600,2.257515004584040
RER C 8,Saint Quentin en Yvelines,1,,48.787390238291600,2.044621988534180
RER C 8,Saint-Cyr,2,,48.79870763528840,2.0718470059294000
RER C 8,Versailles Chantiers,3,,48.79513817936350,2.135156224100020
RER C 8,Viroflay Rive Gauche,4,,48.800718463863600,2.1713898127563800
RER C 8,Chaville Vélizy,5,,48.79972882534400,2.183684109854240
RER C 8,Meudon Val Fleury,6,,48.80749262578010,2.240883069335650
RER C 8,Issy,7,,48.8193439626066,2.257893897515080
RER C 8,Issy Val de Seine,8,,48.81423944550170,2.274489672177880
RER C 8,Pont du Garigliano,9,,48.83908975543000,2.2704582437872400
RER C 8,Javel,10,METRO 10,48.84715690155800,2.278036281995910
RER C 8,Champ de Mars – Tour Eiffel,11,METRO 6,48.85645721154180,2.2898035182585
RER C 8,Pont de l’Alma,12,METRO 9,48.86266245169440,2.300989969386770
RER C 8,Invalides,13,"13,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 8,Musée d’Orsay,14,METRO 12,48.86035143402620,2.3267597744418100
RER C 8,Saint-Michel Notre Dame,15,"15,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 8,Paris Austerlitz,16,"16,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 8,Bibliothèque François Mitterrand,17,METRO 14,48.82999019989920,2.375747983215600
RER C 8,Ivry sur Seine,18,METRO 7,48.81398905200950,2.3916869716625400
RER C 8,Vitry sur Seine,19,,48.80020939834460,2.40271281718153
RER C 8,Les Ardoines,20,,48.78222618353020,2.4095902349857000
RER C 8,Choisy le Roi,21,,48.76378680955170,2.411386724936100
RER C 8,Villeneuve le Roi,22,,48.73983069943660,2.4263998204748200
RER C 8,Albon,23,,48.725604086596000,2.4194925462114000
RER C 8,Athis Mons,24,,48.71262898747630,2.403633104908490
RER C 8,Juvisy,25,RER D,48.689764622382600,2.382846099452610
RER C 8,Savigny sur Orge,26,,48.676446656997700,2.3524814010490000
RER C 8,Épinay sur Orge,27,,48.67063926645670,2.335359426259650
RER C 8,Sainte-Geneviève des Bois,28,,48.65281140144270,2.312736251060260
RER C 8,Saint-Michel sur Orge,29,,48.63587586133940,2.3068331640148300
RER C 8,Brétigny,30,,48.606744948948100,2.302059691582640
RER C 8,Marolles en Hurepoix,31,,48.56559386282180,2.2909244684897200
RER C 8,Bouray,32,,48.53289010324470,2.2900825138404000
RER C 8,Lardy,33,,48.52040359107000,2.254739702427520
RER C 8,Chamarande,34,,48.514245875300300,2.21551781194949
RER C 8,Étréchy,35,,48.49364457849670,2.1945817005254300
RER C 8,Étampes,36,,48.4369239376403,2.1595305875651500
RER C 8,Saint Martin d’Étampes,37,,48.42736258418360,2.145246592903120
RER C 9,Saint Quentin en Yvelines,1,,48.787390238291600,2.044621988534180
RER C 9,Saint-Cyr,2,,48.79870763528840,2.0718470059294000
RER C 9,Versailles Chantiers,3,,48.79513817936350,2.135156224100020
RER C 9,Viroflay Rive Gauche,4,,48.800718463863600,2.1713898127563800
RER C 9,Chaville Vélizy,5,,48.79972882534400,2.183684109854240
RER C 9,Meudon Val Fleury,6,,48.80749262578010,2.240883069335650
RER C 9,Issy,7,,48.8193439626066,2.257893897515080
RER C 9,Issy Val de Seine,8,,48.81423944550170,2.274489672177880
RER C 9,Pont du Garigliano,9,,48.83908975543000,2.2704582437872400
RER C 9,Javel,10,METRO 10,48.84715690155800,2.278036281995910
RER C 9,Champ de Mars,11,METRO 6,48.85645721154180,2.2898035182585
RER C 9,Pont de l’Alma,12,METRO 9,48.86266245169440,2.300989969386770
RER C 9,Invalides,13,"13,METRO 8, METRO 13",48.86002845820200,2.3139151192031500
RER C 9,Musée d’Orsay,14,METRO 12,48.86035143402620,2.3267597744418100
RER C 9,Saint-Michel Notre Dame,15,"15,RER B, METRO 4, METRO 10",48.85353290071980,2.3452883321974300
RER C 9,Paris Austerlitz,16,"16,METRO 5, METRO 10",48.842436797924800,2.365184811993380
RER C 9,Bibliothèque François Mitterrand,17,METRO 14,48.82999019989920,2.375747983215600
RER C 9,Ivry sur Seine,18,METRO 7,48.81398905200950,2.3916869716625400
RER C 9,Vitry sur Seine,19,,48.80020939834460,2.40271281718153
RER C 9,Les Ardoines,20,,48.78222618353020,2.4095902349857000
RER C 9,Choisy le Roi,21,,48.76378680955170,2.411386724936100
RER C 9,Villeneuve le Roi,22,,48.73983069943660,2.4263998204748200
RER C 9,Albon,23,,48.725604086596000,2.4194925462114000
RER C 9,Athis Mons,24,,48.71262898747630,2.403633104908490
RER C 9,Juvisy,25,RER D,48.689764622382600,2.382846099452610
RER C 9,Savigny sur Orge,26,,48.676446656997700,2.3524814010490000
RER C 9,Épinay sur Orge,27,,48.67063926645670,2.335359426259650
RER C 9,Sainte-Geneviève des Bois,28,,48.65281140144270,2.312736251060260
RER C 9,Saint-Michel sur Orge,29,,48.63587586133940,2.3068331640148300
RER C 9,Brétigny,30,,48.606744948948100,2.302059691582640
RER C 9,La Norville,31,,48.59111919975120,2.266213853170560
RER C 9,Arpajon,32,,48.58600789080000,2.241070080902970
RER C 9,Égly,33,,48.58272468807370,2.223448833583110
RER C 9,Breuillet,34,,48.57750848943180,2.192063068770900
RER C 9,Breuillet Village,35,,48.56432890676860,2.1703772591600400
RER C 9,Saint-Chéron,36,,48.55092668030290,2.124937383537770
RER C 9,Sermaise,37,,48.5358065092437,2.069381524887470
RER C 9,Dourdan,38,,48.53373283397720,2.0087718138734400
RER C 9,Dourdan la Forêt,39,,48.53562062258460,1.995901990362830
RER D 1,Creil,1,,49.26394414450530,2.4689141153510400
RER D 1,Chantilly Gouvieux,2,,49.187087205195900,2.459549118844450
RER D 1,Orry la Ville Coye la Forêt,3,,49.13828637527200,2.4901789854212000
RER D 1,La Borne Blanche,4,,49.12620996065860,2.507013841603870
RER D 1,Survilliers Fosses,5,,49.099586939193700,2.525531713992050
RER D 1,Louvres,6,,49.04932560088570,2.5017580658464600
RER D 1,Les Noues,7,,49.03318276903130,2.478033365115080
RER D 1,Goussainville,8,,49.02316199903100,2.4621689661352300
RER D 1,Villiers le Bel Gonesse Arnouville,9,,48.99377714689270,2.416187488926980
RER D 1,Garges Sarcelles,10,,48.9771607154856,2.39067488093308
RER D 1,Pierrefitte Stains,11,,48.96013454228840,2.3672565834726300
RER D 1,Stade de France Saint-Denis,12,METRO 14,48.91756717658460,2.350389537889770
RER D 1,Paris Gare du Nord,13,"RER B, RER E, METRO 2, METRO 4, MTERO 5, METRO 7",48.87979369411630,2.355791907531140
RER D 1,Châtelet,14,"RER A, RER B, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",48.85763141070010,2.3480365654004000
RER D 1,Paris Gare de Lyon,15,"RER A, METRO 1, METRO 14",48.84476017126670,2.373593653262280
RER D 1,Maisons Alfort Alfortville,16,,48.80204938032390,2.426482408484050
RER D 1,Le Vert de Maisons,17,,48.78846667355170,2.432243533360700
RER D 1,Créteil Pompadour,18,,48.77126603812110,2.4353063397063200
RER D 1,Villeneuve Triage,19,,48.74450070215070,2.438668340778230
RER D 1,Villeneuve Saint-Georges,20,,48.73063829288860,2.446226445438710
RER D 1,Montgeron Crosne,21,,48.70823782858170,2.462282244689790
RER D 1,Yerres,22,,48.7066109356985,2.4842425564350700
RER D 1,Brunoy,23,,48.69910694695420,2.506676982547090
RER D 1,Boussy Saint-Antoine,24,,48.68101661634270,2.5331306565710400
RER D 1,Combs la Ville Quincy,25,,48.667901961049900,2.5475480458143700
RER D 1,Lieusaint Moissy,26,,48.62837555172380,2.569583548236460
RER D 1,Savigny le Temple Nandy,27,,48.59556383799180,2.5839477110612500
RER D 1,Cesson,28,,48.56494949567090,2.594551816007610
RER D 1,Le Mée sur Seine,29,,48.53973311725710,2.624879667632790
RER D 1,Melun,30,,48.52724332146020,2.654990282141890
RER D 2,Creil,1,,49.26394414450530,2.4689141153510400
RER D 2,Chantilly Gouvieux,2,,49.187087205195900,2.459549118844450
RER D 2,Orry la Ville Coye la Forêt,3,,49.13828637527200,2.4901789854212000
RER D 2,La Borne Blanche,4,,49.12620996065860,2.507013841603870
RER D 2,Survilliers Fosses,5,,49.099586939193700,2.525531713992050
RER D 2,Louvres,6,,49.04932560088570,2.5017580658464600
RER D 2,Les Noues,7,,49.03318276903130,2.478033365115080
RER D 2,Goussainville,8,,49.02316199903100,2.4621689661352300
RER D 2,Villiers le Bel Gonesse Arnouville,9,,48.99377714689270,2.416187488926980
RER D 2,Garges Sarcelles,10,,48.9771607154856,2.39067488093308
RER D 2,Pierrefitte Stains,11,,48.96013454228840,2.3672565834726300
RER D 2,Stade de France Saint-Denis,12,METRO 14,48.91756717658460,2.350389537889770
RER D 2,Paris Gare du Nord,13,"RER B, RER E, METRO 2, METRO 4, MTERO 5, METRO 7",48.87979369411630,2.355791907531140
RER D 2,Châtelet,14,"RER A, RER B, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",48.85763141070010,2.3480365654004000
RER D 2,Paris Gare de Lyon,15,"RER A, METRO 1, METRO 14",48.84476017126670,2.373593653262280
RER D 2,Maisons Alfort Alfortville,16,,48.80204938032390,2.426482408484050
RER D 2,Le Vert de Maisons,17,,48.78846667355170,2.432243533360700
RER D 2,Créteil Pompadour,18,,48.77126603812110,2.4353063397063200
RER D 2,Villeneuve Triage,19,,48.74450070215070,2.438668340778230
RER D 2,Villeneuve Saint-Georges,20,,48.73063829288860,2.446226445438710
RER D 2,Vigneux sur Seine,21,,48.70812051426090,2.4138711503513200
RER D 2,Juvisy,22,RER C,48.689764622382600,2.382846099452610
RER D 2,Viry Châtillon ,23,,48.6760924339657,2.386783798391590
RER D 2,Grigny Centre,24,,48.65484933543000,2.396783503415440
RER D 2,Orangis Bois de l'Épine,25,,48.63635136710200,2.4077962861739100
RER D 2,Évry Courcouronnes,26,,48.62468182599700,2.4275947804437300
RER D 2,Le Bras de Fer,27,,48.62333224107220,2.4514090955932800
RER D 2,Corbeil Essonnes,28,,48.613427913594700,2.472933650458740
RER D 2,Essonnes Robinson,29,,48.605555826378400,2.4624564927797000
RER D 2,Villabé,30,,48.59281219034080,2.461550180897490
RER D 2,Le Plessis Chenet,31,,48.573807793559,2.479469169601780
RER D 2,Le Coudray Montceaux,32,,48.56611782073620,2.492713002881580
RER D 2,Saint-Fargeau RER D,33,,48.564924678471600,2.542939642021840
RER D 2,Ponthierry Pringy,34,,48.53513976698970,2.544348950368590
RER D 2,Boissise le Roi,35,,48.52974691857650,2.572073662735740
RER D 2,Vosves,36,,48.515151454141200,2.5993042659192600
RER D 2,Melun,37,,48.52724332146020,2.654990282141890
RER D 3,Creil,1,,49.26394414450530,2.4689141153510400
RER D 3,Chantilly Gouvieux,2,,49.187087205195900,2.459549118844450
RER D 3,Orry la Ville Coye la Forêt,3,,49.13828637527200,2.4901789854212000
RER D 3,La Borne Blanche,4,,49.12620996065860,2.507013841603870
RER D 3,Survilliers Fosses,5,,49.099586939193700,2.525531713992050
RER D 3,Louvres,6,,49.04932560088570,2.5017580658464600
RER D 3,Les Noues,7,,49.03318276903130,2.478033365115080
RER D 3,Goussainville,8,,49.02316199903100,2.4621689661352300
RER D 3,Villiers le Bel Gonesse Arnouville,9,,48.99377714689270,2.416187488926980
RER D 3,Garges Sarcelles,10,,48.9771607154856,2.39067488093308
RER D 3,Pierrefitte Stains,11,,48.96013454228840,2.3672565834726300
RER D 3,Stade de France Saint-Denis,12,METRO 14,48.91756717658460,2.350389537889770
RER D 3,Paris Gare du Nord,13,"RER B, RER E, METRO 2, METRO 4, MTERO 5, METRO 7",48.87979369411630,2.355791907531140
RER D 3,Châtelet,14,"RER A, RER B, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",48.85763141070010,2.3480365654004000
RER D 3,Paris Gare de Lyon,15,"RER A, METRO 1, METRO 14",48.84476017126670,2.373593653262280
RER D 3,Maisons Alfort Alfortville,16,,48.80204938032390,2.426482408484050
RER D 3,Le Vert de Maisons,17,,48.78846667355170,2.432243533360700
RER D 3,Créteil Pompadour,18,,48.77126603812110,2.4353063397063200
RER D 3,Villeneuve Triage,19,,48.74450070215070,2.438668340778230
RER D 3,Villeneuve Saint-Georges,20,,48.73063829288860,2.446226445438710
RER D 3,Vigneux sur Seine,21,,48.70812051426090,2.4138711503513200
RER D 3,Juvisy,22,RER C,48.689764622382600,2.382846099452610
RER D 3,Viry Châtillon ,23,,48.6760924339657,2.386783798391590
RER D 3,Ris Orangis,24,,48.658975423830100,2.415206841330070
RER D 3,Grand Bourg,25,,48.64848911258700,2.435330530181300
RER D 3,Évry,26,,48.63426831236900,2.4525733922724500
RER D 3,Corbeil Essonnes,27,,48.613427913594700,2.472933650458740
RER D 3,Essonnes Robinson,28,,48.605555826378400,2.4624564927797000
RER D 3,Villabé,29,,48.59281219034080,2.461550180897490
RER D 3,Le Plessis Chenet,30,,48.573807793559,2.479469169601780
RER D 3,Le Coudray Montceaux,31,,48.56611782073620,2.492713002881580
RER D 3,Saint-Fargeau RER D,32,,48.564924678471600,2.542939642021840
RER D 3,Ponthierry Pringy,33,,48.53513976698970,2.544348950368590
RER D 3,Boissise le Roi,34,,48.52974691857650,2.572073662735740
RER D 3,Vosves,35,,48.515151454141200,2.5993042659192600
RER D 3,Melun,36,,48.52724332146020,2.654990282141890
RER D 4,Creil,1,,49.26394414450530,2.4689141153510400
RER D 4,Chantilly Gouvieux,2,,49.187087205195900,2.459549118844450
RER D 4,Orry la Ville Coye la Forêt,3,,49.13828637527200,2.4901789854212000
RER D 4,La Borne Blanche,4,,49.12620996065860,2.507013841603870
RER D 4,Survilliers Fosses,5,,49.099586939193700,2.525531713992050
RER D 4,Louvres,6,,49.04932560088570,2.5017580658464600
RER D 4,Les Noues,7,,49.03318276903130,2.478033365115080
RER D 4,Goussainville,8,,49.02316199903100,2.4621689661352300
RER D 4,Villiers le Bel Gonesse Arnouville,9,,48.99377714689270,2.416187488926980
RER D 4,Garges Sarcelles,10,,48.9771607154856,2.39067488093308
RER D 4,Pierrefitte Stains,11,,48.96013454228840,2.3672565834726300
